language,configuration,model,dependency,layer,head,uas_score,architecture,is_multilingual,rank,best_score,relative_score
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,csubj,0,31,0.24,decoder,True,3.0,0.32,0.75
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.8349866,decoder,True,1.0,0.8349866,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.8009567,decoder,True,1.0,0.8009567,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.90873015,decoder,True,1.0,0.90873015,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.7918969,decoder,True,1.0,0.7918969,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.7847019,decoder,True,1.0,0.7847019,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.7528616,decoder,True,1.0,0.7528616,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,0,31,0.7568922,decoder,True,1.0,0.7568922,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.70183134,decoder,True,2.0,0.8349866,0.8405300635962302
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.52075744,decoder,True,3.0,0.5426074,0.9597315480769338
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.72753745,decoder,True,2.0,0.8009567,0.9083355567161122
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.78174603,decoder,True,2.0,0.90873015,0.8602620150767529
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.7292818,decoder,True,2.0,0.7918969,0.9209302372568954
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,11,17,0.7710166,decoder,True,2.0,0.7847019,0.9825598740107551
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.6827547,decoder,True,3.0,0.8349866,0.817683421506405
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.61647254,decoder,True,3.0,0.8009567,0.769670245595049
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.6461019,decoder,True,3.0,0.7918969,0.8158914373828209
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.75268817,decoder,True,3.0,0.7847019,0.9592026857587576
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.7258065,decoder,True,2.0,0.7528616,0.9640636472892229
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.6919875,decoder,True,3.0,0.7528616,0.9191430403675788
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.5964912,decoder,True,2.0,0.7568922,0.7880794649489056
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,det,12,0,0.556391,decoder,True,3.0,0.7568922,0.7350993972457371
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,expl,5,2,0.8,decoder,True,1.0,0.8,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,5,2,0.8,decoder,True,1.0,0.8,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,5,2,0.7058824,decoder,True,2.0,0.7780899,0.907199026744853
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.8,decoder,True,1.0,0.8,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.7780899,decoder,True,1.0,0.7780899,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.7058824,decoder,True,2.0,0.7780899,0.907199026744853
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.5617284,decoder,True,1.0,0.5617284,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.44444445,decoder,True,2.0,0.5617284,0.7912087941432193
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.8788927,decoder,True,1.0,0.8788927,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,expl,0,31,0.8788927,decoder,True,1.0,0.8788927,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.652459,decoder,True,1.0,0.652459,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.652459,decoder,True,1.0,0.652459,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.64262295,decoder,True,3.0,0.652459,0.9849246466061469
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.64262295,decoder,True,3.0,0.652459,0.9849246466061469
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.9259259,decoder,True,1.0,0.9259259,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.9259259,decoder,True,1.0,0.9259259,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.9259259,decoder,True,1.0,0.9259259,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.9259259,decoder,True,1.0,0.9259259,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.62291664,decoder,True,1.0,0.62291664,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.62291664,decoder,True,1.0,0.62291664,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6020833,decoder,True,3.0,0.62291664,0.9665551718123953
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6020833,decoder,True,3.0,0.62291664,0.9665551718123953
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.74285716,decoder,True,3.0,0.7714286,0.9629629495198908
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.74285716,decoder,True,3.0,0.7714286,0.9629629495198908
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6898734,decoder,True,3.0,0.6962025,0.9909091104958687
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6898734,decoder,True,3.0,0.6962025,0.9909091104958687
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.71590906,decoder,True,1.0,0.71590906,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.71590906,decoder,True,1.0,0.71590906,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6666667,decoder,True,1.0,0.6666667,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,fixed,11,17,0.6666667,decoder,True,1.0,0.6666667,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.53482586,decoder,True,1.0,0.53482586,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.53482586,decoder,True,1.0,0.53482586,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.80368096,decoder,True,1.0,0.80368096,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.80368096,decoder,True,1.0,0.80368096,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.68711656,decoder,True,3.0,0.80368096,0.8549618495379062
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.68711656,decoder,True,3.0,0.80368096,0.8549618495379062
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.64492756,decoder,True,1.0,0.64492756,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.64492756,decoder,True,1.0,0.64492756,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.9780702,decoder,True,1.0,0.9780702,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.9780702,decoder,True,1.0,0.9780702,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.5434439,decoder,True,1.0,0.5434439,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.5434439,decoder,True,1.0,0.5434439,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.50394946,decoder,True,3.0,0.5434439,0.9273256356359875
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.50394946,decoder,True,3.0,0.5434439,0.9273256356359875
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.82846713,decoder,True,1.0,0.82846713,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,flat,0,31,0.82846713,decoder,True,1.0,0.82846713,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.38943896,decoder,True,1.0,0.38943896,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.36902484,decoder,True,1.0,0.36902484,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.42857143,decoder,True,1.0,0.42857143,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.4181416,decoder,True,1.0,0.4181416,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.4190141,decoder,True,1.0,0.4190141,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.28947368,decoder,True,1.0,0.28947368,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.84210527,decoder,True,1.0,0.84210527,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.8245614,decoder,True,2.0,0.84210527,0.9791666545442709
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.7894737,decoder,True,3.0,0.84210527,0.9375000111328123
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,0,31,0.7894737,decoder,True,3.0,0.84210527,0.9375000111328123
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.3190319,decoder,True,2.0,0.38943896,0.8192089974767804
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.3058306,decoder,True,3.0,0.38943896,0.7853107454888437
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.28202677,decoder,True,3.0,0.36902484,0.7642487427133631
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.42857143,decoder,True,1.0,0.42857143,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Mistral-7B-v0.3,mark,14,13,0.42857143,decoder,True,1.0,0.42857143,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,nmod,0,16,0.21944332,decoder,True,1.0,0.21944332,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,nmod,0,16,0.217023,decoder,True,2.0,0.21944332,0.9889706371558724
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,nmod,0,16,0.27980852,decoder,True,3.0,0.29416883,0.9511834411552034
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Mistral-7B-v0.3,nmod,0,16,0.26414165,decoder,True,1.0,0.26414165,1.0
